year,article-link,local-path
2014,https://doi.org/10.1093/nar/gkt979,articles/2014/833-NAR.html
2014,https://doi.org/10.1093/nar/gkt1274,articles/2014/834-NAR.html
2014,https://doi.org/10.1093/nar/gkt963,articles/2014/835-NAR.html
2014,https://doi.org/10.1093/nar/gkt919,articles/2014/836-NAR.html
2014,https://doi.org/10.1093/nar/gkt1131,articles/2014/837-NAR.html
2014,https://doi.org/10.1093/nar/gkt1099,articles/2014/838-NAR.html
2014,https://doi.org/10.1093/nar/gkt1058,articles/2014/839-NAR.html
2014,https://doi.org/10.1093/nar/gkt961,articles/2014/840-NAR.html
2014,https://doi.org/10.1093/nar/gkt928,articles/2014/841-NAR.html
2014,https://doi.org/10.1093/nar/gkt1111,articles/2014/842-NAR.html
2014,https://doi.org/10.1093/nar/gkt1078,articles/2014/843-NAR.html
2014,https://doi.org/10.1093/nar/gkt1094,articles/2014/844-NAR.html
2014,https://doi.org/10.1093/nar/gkt1244,articles/2014/845-NAR.html
2014,https://doi.org/10.1093/nar/gkt1209,articles/2014/846-NAR.html
2014,https://doi.org/10.1093/nar/gkt1086,articles/2014/847-NAR.html
2014,https://doi.org/10.1093/nar/gkt1048,articles/2014/848-NAR.html
2014,https://doi.org/10.1093/nar/gkt1268,articles/2014/849-NAR.html
2014,https://doi.org/10.1093/nar/gkt1145,articles/2014/850-NAR.html
2014,https://doi.org/10.1093/nar/gkt925,articles/2014/851-NAR.html
2014,https://doi.org/10.1093/nar/gkt1203,articles/2014/852-NAR.html
2014,https://doi.org/10.1093/nar/gkt1007,articles/2014/853-NAR.html
2014,https://doi.org/10.1093/nar/gkt1002,articles/2014/854-NAR.html
2014,https://doi.org/10.1093/nar/gkt1183,articles/2014/855-NAR.html
2014,https://doi.org/10.1093/nar/gkt1029,articles/2014/856-NAR.html
2014,https://doi.org/10.1093/nar/gkt1046,articles/2014/857-NAR.html
2014,https://doi.org/10.1093/nar/gkt1158,articles/2014/858-NAR.html
2014,https://doi.org/10.1093/nar/gkt933,articles/2014/859-NAR.html
2014,https://doi.org/10.1093/nar/gkt981,articles/2014/860-NAR.html
2014,https://doi.org/10.1093/nar/gkt1252,articles/2014/861-NAR.html
2014,https://doi.org/10.1093/nar/gkt1250,articles/2014/862-NAR.html
2014,https://doi.org/10.1093/nar/gkt1196,articles/2014/863-NAR.html
2014,https://doi.org/10.1093/nar/gkt1114,articles/2014/864-NAR.html
2014,https://doi.org/10.1093/nar/gkt1168,articles/2014/865-NAR.html
2014,https://doi.org/10.1093/nar/gkt1241,articles/2014/866-NAR.html
2014,https://doi.org/10.1093/nar/gkt1092,articles/2014/867-NAR.html
2014,https://doi.org/10.1093/nar/gkt1063,articles/2014/868-NAR.html
2014,https://doi.org/10.1093/nar/gkt1044,articles/2014/869-NAR.html
2014,https://doi.org/10.1093/nar/gkt977,articles/2014/870-NAR.html
2014,https://doi.org/10.1093/nar/gkt1225,articles/2014/871-NAR.html
2014,https://doi.org/10.1093/nar/gkt954,articles/2014/872-NAR.html
2014,https://doi.org/10.1093/nar/gkt1159,articles/2014/873-NAR.html
2014,https://doi.org/10.1093/nar/gkt1155,articles/2014/874-NAR.html
2014,https://doi.org/10.1093/nar/gkt1085,articles/2014/875-NAR.html
2014,https://doi.org/10.1093/nar/gkt966,articles/2014/876-NAR.html
2014,https://doi.org/10.1093/nar/gkt1035,articles/2014/877-NAR.html
2014,https://doi.org/10.1093/nar/gkt1059,articles/2014/878-NAR.html
2014,https://doi.org/10.1093/nar/gkt1198,articles/2014/879-NAR.html
2014,https://doi.org/10.1093/nar/gkt1164,articles/2014/880-NAR.html
2014,https://doi.org/10.1093/nar/gkt807,articles/2014/881-NAR.html
2014,https://doi.org/10.1093/nar/gkt1073,articles/2014/882-NAR.html
2014,https://doi.org/10.1093/nar/gkt1177,articles/2014/883-NAR.html
2014,https://doi.org/10.1093/nar/gkt1188,articles/2014/884-NAR.html
2014,https://doi.org/10.1093/nar/gkt1052,articles/2014/885-NAR.html
2014,https://doi.org/10.1093/nar/gkt1065,articles/2014/886-NAR.html
2014,https://doi.org/10.1093/nar/gkt1055,articles/2014/887-NAR.html
2014,https://doi.org/10.1093/nar/gkt1270,articles/2014/888-NAR.html
2014,https://doi.org/10.1093/nar/gkt962,articles/2014/889-NAR.html
2014,https://doi.org/10.1093/nar/gkt1204,articles/2014/890-NAR.html
2014,https://doi.org/10.1093/nar/gkt959,articles/2014/891-NAR.html
2014,https://doi.org/10.1093/nar/gkt1264,articles/2014/892-NAR.html
2014,https://doi.org/10.1093/nar/gkt1251,articles/2014/893-NAR.html
2014,https://doi.org/10.1093/nar/gkt1026,articles/2014/894-NAR.html
2014,https://doi.org/10.1093/nar/gkt1211,articles/2014/895-NAR.html
2014,https://doi.org/10.1093/nar/gkt1113,articles/2014/896-NAR.html
2014,https://doi.org/10.1093/nar/gkt958,articles/2014/897-NAR.html
2014,https://doi.org/10.1093/nar/gkt937,articles/2014/898-NAR.html
2014,https://doi.org/10.1093/nar/gkt1229,articles/2014/899-NAR.html
2013,https://doi.org/10.1093/nar/gks1297,articles/2013/900-NAR.html
2013,https://doi.org/10.1093/nar/gks1189,articles/2013/901-NAR.html
2013,https://doi.org/10.1093/nar/gks1084,articles/2013/902-NAR.html
2013,https://doi.org/10.1093/nar/gks1152,articles/2013/903-NAR.html
2013,https://doi.org/10.1093/nar/gks1175,articles/2013/904-NAR.html
2013,https://doi.org/10.1093/nar/gks1195,articles/2013/905-NAR.html
2013,https://doi.org/10.1093/nar/gks1068,articles/2013/906-NAR.html
2013,https://doi.org/10.1093/nar/gks1236,articles/2013/907-NAR.html
2013,https://doi.org/10.1093/nar/gks1172,articles/2013/908-NAR.html
2013,https://doi.org/10.1093/nar/gks1048,articles/2013/909-NAR.html
2013,https://doi.org/10.1093/nar/gks1265,articles/2013/910-NAR.html
2013,https://doi.org/10.1093/nar/gks1263,articles/2013/911-NAR.html
2013,https://doi.org/10.1093/nar/gks990,articles/2013/912-NAR.html
2013,https://doi.org/10.1093/nar/gks955,articles/2013/913-NAR.html
2013,https://doi.org/10.1093/nar/gks1092,articles/2013/914-NAR.html
2013,https://doi.org/10.1093/nar/gks1058,articles/2013/915-NAR.html
2013,https://doi.org/10.1093/nar/gks969,articles/2013/916-NAR.html
2013,https://doi.org/10.1093/nar/gks997,articles/2013/917-NAR.html
2013,https://doi.org/10.1093/nar/gks999,articles/2013/918-NAR.html
2013,https://doi.org/10.1093/nar/gks1041,articles/2013/919-NAR.html
2013,https://doi.org/10.1093/nar/gks1062,articles/2013/920-NAR.html
2013,https://doi.org/10.1093/nar/gks1233,articles/2013/921-NAR.html
2013,https://doi.org/10.1093/nar/gks1123,articles/2013/922-NAR.html
2013,https://doi.org/10.1093/nar/gks1221,articles/2013/923-NAR.html
2013,https://doi.org/10.1093/nar/gks1060,articles/2013/924-NAR.html
2013,https://doi.org/10.1093/nar/gks1165,articles/2013/925-NAR.html
2013,https://doi.org/10.1093/nar/gks1089,articles/2013/926-NAR.html
2013,https://doi.org/10.1093/nar/gks1201,articles/2013/927-NAR.html
2013,https://doi.org/10.1093/nar/gks1145,articles/2013/928-NAR.html
2013,https://doi.org/10.1093/nar/gks1171,articles/2013/929-NAR.html
2013,https://doi.org/10.1093/nar/gks1005,articles/2013/930-NAR.html
2013,https://doi.org/10.1093/nar/gks1264,articles/2013/931-NAR.html
2013,https://doi.org/10.1093/nar/gks1246,articles/2013/932-NAR.html
2013,https://doi.org/10.1093/nar/gks915,articles/2013/933-NAR.html
2013,https://doi.org/10.1093/nar/gks1168,articles/2013/934-NAR.html
2013,https://doi.org/10.1093/nar/gks961,articles/2013/935-NAR.html
2013,https://doi.org/10.1093/nar/gks1007,articles/2013/936-NAR.html
2013,https://doi.org/10.1093/nar/gks1052,articles/2013/937-NAR.html
2013,https://doi.org/10.1093/nar/gks935,articles/2013/938-NAR.html
2013,https://doi.org/10.1093/nar/gks1061,articles/2013/939-NAR.html
2013,https://doi.org/10.1093/nar/gks1238,articles/2013/940-NAR.html
2013,https://doi.org/10.1093/nar/gks1229,articles/2013/941-NAR.html
2013,https://doi.org/10.1093/nar/gks1230,articles/2013/942-NAR.html
2013,https://doi.org/10.1093/nar/gks1063,articles/2013/943-NAR.html
2013,https://doi.org/10.1093/nar/gks1079,articles/2013/944-NAR.html
2013,https://doi.org/10.1093/nar/gks991,articles/2013/945-NAR.html
2013,https://doi.org/10.1093/nar/gks998,articles/2013/946-NAR.html
2013,https://doi.org/10.1093/nar/gks936,articles/2013/947-NAR.html
2013,https://doi.org/10.1093/nar/gks1067,articles/2013/948-NAR.html
2013,https://doi.org/10.1093/nar/gks1243,articles/2013/949-NAR.html
2013,https://doi.org/10.1093/nar/gks1239,articles/2013/950-NAR.html
2013,https://doi.org/10.1093/nar/gks1116,articles/2013/951-NAR.html
2013,https://doi.org/10.1093/nar/gks1241,articles/2013/952-NAR.html
2013,https://doi.org/10.1093/nar/gks1118,articles/2013/953-NAR.html
2013,https://doi.org/10.1093/nar/gks1234,articles/2013/954-NAR.html
2013,https://doi.org/10.1093/nar/gks1091,articles/2013/955-NAR.html
2013,https://doi.org/10.1093/nar/gks993,articles/2013/956-NAR.html
2013,https://doi.org/10.1093/nar/gks1177,articles/2013/957-NAR.html
2013,https://doi.org/10.1093/nar/gks1144,articles/2013/958-NAR.html
2013,https://doi.org/10.1093/nar/gks1154,articles/2013/959-NAR.html
2013,https://doi.org/10.1093/nar/gks1218,articles/2013/960-NAR.html
2013,https://doi.org/10.1093/nar/gks1083,articles/2013/961-NAR.html
2013,https://doi.org/10.1093/nar/gks1103,articles/2013/962-NAR.html
2013,https://doi.org/10.1093/nar/gks1167,articles/2013/963-NAR.html
2013,https://doi.org/10.1093/nar/gks1146,articles/2013/964-NAR.html
2013,https://doi.org/10.1093/nar/gks1166,articles/2013/965-NAR.html
2013,https://doi.org/10.1093/nar/gks987,articles/2013/966-NAR.html
2013,https://doi.org/10.1093/nar/gks1200,articles/2013/967-NAR.html
2013,https://doi.org/10.1093/nar/gks1258,articles/2013/968-NAR.html
2013,https://doi.org/10.1093/nar/gks1211,articles/2013/969-NAR.html
2013,https://doi.org/10.1093/nar/gks1266,articles/2013/970-NAR.html
2013,https://doi.org/10.1093/nar/gks1226,articles/2013/971-NAR.html
2013,https://doi.org/10.1093/nar/gks1199,articles/2013/972-NAR.html
2013,https://doi.org/10.1093/nar/gks1169,articles/2013/973-NAR.html
2013,https://doi.org/10.1093/nar/gks1050,articles/2013/974-NAR.html
2013,https://doi.org/10.1093/nar/gks1080,articles/2013/975-NAR.html
2013,https://doi.org/10.1093/nar/gks1066,articles/2013/976-NAR.html
2013,https://doi.org/10.1093/nar/gks1244,articles/2013/977-NAR.html
2013,https://doi.org/10.1093/nar/gks1114,articles/2013/978-NAR.html
2013,https://doi.org/10.1093/nar/gks1022,articles/2013/979-NAR.html
2013,https://doi.org/10.1093/nar/gks984,articles/2013/980-NAR.html
2013,https://doi.org/10.1093/nar/gks1220,articles/2013/981-NAR.html
2013,https://doi.org/10.1093/nar/gks1157,articles/2013/982-NAR.html
2013,https://doi.org/10.1093/nar/gks1219,articles/2013/983-NAR.html
2013,https://doi.org/10.1093/nar/gks1160,articles/2013/984-NAR.html
2013,https://doi.org/10.1093/nar/gks1027,articles/2013/985-NAR.html
2013,https://doi.org/10.1093/nar/gks1235,articles/2013/986-NAR.html
2013,https://doi.org/10.1093/nar/gks992,articles/2013/987-NAR.html
2013,https://doi.org/10.1093/nar/gks1006,articles/2013/988-NAR.html
2013,https://doi.org/10.1093/nar/gks1194,articles/2013/989-NAR.html
2013,https://doi.org/10.1093/nar/gks1202,articles/2013/990-NAR.html
2013,https://doi.org/10.1093/nar/gks1137,articles/2013/991-NAR.html
2013,https://doi.org/10.1093/nar/gks1248,articles/2013/992-NAR.html
2013,https://doi.org/10.1093/nar/gks1119,articles/2013/993-NAR.html
2013,https://doi.org/10.1093/nar/gks1064,articles/2013/994-NAR.html
2013,https://doi.org/10.1093/nar/gks1113,articles/2013/995-NAR.html
2013,https://doi.org/10.1093/nar/gks1176,articles/2013/996-NAR.html
2013,https://doi.org/10.1093/nar/gks1156,articles/2013/997-NAR.html
2013,https://doi.org/10.1093/nar/gks1139,articles/2013/998-NAR.html
2013,https://doi.org/10.1093/nar/gks1163,articles/2013/999-NAR.html
2013,https://doi.org/10.1093/nar/gks1106,articles/2013/1000-NAR.html
2013,https://doi.org/10.1093/nar/gks1087,articles/2013/1001-NAR.html
2013,https://doi.org/10.1093/nar/gks1107,articles/2013/1002-NAR.html
2013,https://doi.org/10.1093/nar/gks1124,articles/2013/1003-NAR.html
2013,https://doi.org/10.1093/nar/gks1141,articles/2013/1004-NAR.html
2013,https://doi.org/10.1093/nar/gks1024,articles/2013/1005-NAR.html
2013,https://doi.org/10.1093/nar/gks1057,articles/2013/1006-NAR.html
2013,https://doi.org/10.1093/nar/gks1049,articles/2013/1007-NAR.html
2013,https://doi.org/10.1093/nar/gks1112,articles/2013/1008-NAR.html
2013,https://doi.org/10.1093/nar/gks1004,articles/2013/1009-NAR.html
2013,https://doi.org/10.1093/nar/gks1108,articles/2013/1010-NAR.html
2013,https://doi.org/10.1093/nar/gks1055,articles/2013/1011-NAR.html
2013,https://doi.org/10.1093/nar/gks1065,articles/2013/1012-NAR.html
2013,https://doi.org/10.1093/nar/gks1094,articles/2013/1013-NAR.html
2013,https://doi.org/10.1093/nar/gks1158,articles/2013/1014-NAR.html
2013,https://doi.org/10.1093/nar/gks1002,articles/2013/1015-NAR.html
2013,https://doi.org/10.1093/nar/gks1231,articles/2013/1016-NAR.html
2013,https://doi.org/10.1093/nar/gks1040,articles/2013/1017-NAR.html
2013,https://doi.org/10.1093/nar/gks1198,articles/2013/1018-NAR.html
2013,https://doi.org/10.1093/nar/gks1159,articles/2013/1019-NAR.html
2013,https://doi.org/10.1093/nar/gks938,articles/2013/1020-NAR.html
2013,https://doi.org/10.1093/nar/gks946,articles/2013/1021-NAR.html
2013,https://doi.org/10.1093/nar/gks1025,articles/2013/1022-NAR.html
2013,https://doi.org/10.1093/nar/gks1150,articles/2013/1023-NAR.html
2013,https://doi.org/10.1093/nar/gks1216,articles/2013/1024-NAR.html
2013,https://doi.org/10.1093/nar/gks1115,articles/2013/1025-NAR.html
2013,https://doi.org/10.1093/nar/gks835,articles/2013/1026-NAR.html
2013,https://doi.org/10.1093/nar/gks1268,articles/2013/1027-NAR.html
2013,https://doi.org/10.1093/nar/gks1245,articles/2013/1028-NAR.html
2013,https://doi.org/10.1093/nar/gks1082,articles/2013/1029-NAR.html
2013,https://doi.org/10.1093/nar/gks1173,articles/2013/1030-NAR.html
2013,https://doi.org/10.1093/nar/gks1213,articles/2013/1031-NAR.html
2013,https://doi.org/10.1093/nar/gks1012,articles/2013/1032-NAR.html
2013,https://doi.org/10.1093/nar/gks1008,articles/2013/1033-NAR.html
2013,https://doi.org/10.1093/nar/gks1111,articles/2013/1034-NAR.html
2013,https://doi.org/10.1093/nar/gks1033,articles/2013/1035-NAR.html
2013,https://doi.org/10.1093/nar/gks937,articles/2013/1036-NAR.html
2013,https://doi.org/10.1093/nar/gks1138,articles/2013/1037-NAR.html
2013,https://doi.org/10.1093/nar/gks1099,articles/2013/1038-NAR.html
2013,https://doi.org/10.1093/nar/gks1174,articles/2013/1039-NAR.html
2013,https://doi.org/10.1093/nar/gks1193,articles/2013/1040-NAR.html
2013,https://doi.org/10.1093/nar/gks1042,articles/2013/1041-NAR.html
2013,https://doi.org/10.1093/nar/gks1161,articles/2013/1042-NAR.html
2013,https://doi.org/10.1093/nar/gks1014,articles/2013/1043-NAR.html
2013,https://doi.org/10.1093/nar/gks1170,articles/2013/1044-NAR.html
2013,https://doi.org/10.1093/nar/gks1155,articles/2013/1045-NAR.html
2013,https://doi.org/10.1093/nar/gks1021,articles/2013/1046-NAR.html
2013,https://doi.org/10.1093/nar/gks1215,articles/2013/1047-NAR.html
2013,https://doi.org/10.1093/nar/gks886,articles/2013/1048-NAR.html
2013,https://doi.org/10.1093/nar/gks1186,articles/2013/1049-NAR.html
2012,https://doi.org/10.1093/nar/gkr1196,articles/2012/1050-NAR.html
2012,https://doi.org/10.1093/nar/gkr1195,articles/2012/1051-NAR.html
2012,https://doi.org/10.1093/nar/gkr1184,articles/2012/1052-NAR.html
2012,https://doi.org/10.1093/nar/gkr947,articles/2012/1053-NAR.html
2012,https://doi.org/10.1093/nar/gkr1006,articles/2012/1054-NAR.html
2012,https://doi.org/10.1093/nar/gkr994,articles/2012/1055-NAR.html
2012,https://doi.org/10.1093/nar/gkr946,articles/2012/1056-NAR.html
2012,https://doi.org/10.1093/nar/gkr1202,articles/2012/1057-NAR.html
2012,https://doi.org/10.1093/nar/gkr854,articles/2012/1058-NAR.html
2012,https://doi.org/10.1093/nar/gkr1163,articles/2012/1059-NAR.html
2012,https://doi.org/10.1093/nar/gkr937,articles/2012/1060-NAR.html
2012,https://doi.org/10.1093/nar/gkr981,articles/2012/1061-NAR.html
2012,https://doi.org/10.1093/nar/gkr1179,articles/2012/1062-NAR.html
2012,https://doi.org/10.1093/nar/gkr991,articles/2012/1063-NAR.html
2012,https://doi.org/10.1093/nar/gkr895,articles/2012/1064-NAR.html
2012,https://doi.org/10.1093/nar/gkr1032,articles/2012/1065-NAR.html
2012,https://doi.org/10.1093/nar/gkr988,articles/2012/1066-NAR.html
2012,https://doi.org/10.1093/nar/gkr1044,articles/2012/1067-NAR.html
2012,https://doi.org/10.1093/nar/gkr975,articles/2012/1068-NAR.html
2012,https://doi.org/10.1093/nar/gkr1079,articles/2012/1069-NAR.html
2012,https://doi.org/10.1093/nar/gkr1178,articles/2012/1070-NAR.html
2012,https://doi.org/10.1093/nar/gkr965,articles/2012/1071-NAR.html
2012,https://doi.org/10.1093/nar/gkr1005,articles/2012/1072-NAR.html
2012,https://doi.org/10.1093/nar/gkr1080,articles/2012/1073-NAR.html
2012,https://doi.org/10.1093/nar/gkr1180,articles/2012/1074-NAR.html
2012,https://doi.org/10.1093/nar/gkr993,articles/2012/1075-NAR.html
2012,https://doi.org/10.1093/nar/gkr1007,articles/2012/1076-NAR.html
2012,https://doi.org/10.1093/nar/gkr1043,articles/2012/1077-NAR.html
2012,https://doi.org/10.1093/nar/gkr878,articles/2012/1078-NAR.html
2012,https://doi.org/10.1093/nar/gkr1159,articles/2012/1079-NAR.html
2012,https://doi.org/10.1093/nar/gkr807,articles/2012/1080-NAR.html
2012,https://doi.org/10.1093/nar/gkr1175,articles/2012/1081-NAR.html
2012,https://doi.org/10.1093/nar/gkr1026,articles/2012/1082-NAR.html
2012,https://doi.org/10.1093/nar/gkr1161,articles/2012/1083-NAR.html
2012,https://doi.org/10.1093/nar/gkr1147,articles/2012/1084-NAR.html
2012,https://doi.org/10.1093/nar/gkr1133,articles/2012/1085-NAR.html
2012,https://doi.org/10.1093/nar/gkr1064,articles/2012/1086-NAR.html
2012,https://doi.org/10.1093/nar/gkr1189,articles/2012/1087-NAR.html
2012,https://doi.org/10.1093/nar/gkr1122,articles/2012/1088-NAR.html
2012,https://doi.org/10.1093/nar/gkr922,articles/2012/1089-NAR.html
2012,https://doi.org/10.1093/nar/gkr1187,articles/2012/1090-NAR.html
2012,https://doi.org/10.1093/nar/gkr1060,articles/2012/1091-NAR.html
2012,https://doi.org/10.1093/nar/gkr1065,articles/2012/1092-NAR.html
2012,https://doi.org/10.1093/nar/gkr931,articles/2012/1093-NAR.html
2012,https://doi.org/10.1093/nar/gkr948,articles/2012/1094-NAR.html
2012,https://doi.org/10.1093/nar/gkr1027,articles/2012/1095-NAR.html
2012,https://doi.org/10.1093/nar/gkr915,articles/2012/1096-NAR.html
2012,https://doi.org/10.1093/nar/gkr886,articles/2012/1097-NAR.html
2012,https://doi.org/10.1093/nar/gkr1149,articles/2012/1098-NAR.html
2012,https://doi.org/10.1093/nar/gkr1125,articles/2012/1099-NAR.html
2012,https://doi.org/10.1093/nar/gkr987,articles/2012/1100-NAR.html
2012,https://doi.org/10.1093/nar/gkr1025,articles/2012/1101-NAR.html
2012,https://doi.org/10.1093/nar/gkr914,articles/2012/1102-NAR.html
2012,https://doi.org/10.1093/nar/gkr703,articles/2012/1103-NAR.html
2012,https://doi.org/10.1093/nar/gkr960,articles/2012/1104-NAR.html
2012,https://doi.org/10.1093/nar/gkr847,articles/2012/1105-NAR.html
2012,https://doi.org/10.1093/nar/gkr911,articles/2012/1106-NAR.html
2012,https://doi.org/10.1093/nar/gkr1019,articles/2012/1107-NAR.html
2012,https://doi.org/10.1093/nar/gkr1132,articles/2012/1108-NAR.html
2012,https://doi.org/10.1093/nar/gkr755,articles/2012/1109-NAR.html
2012,https://doi.org/10.1093/nar/gkr900,articles/2012/1110-NAR.html
2012,https://doi.org/10.1093/nar/gkr919,articles/2012/1111-NAR.html
2012,https://doi.org/10.1093/nar/gkr920,articles/2012/1112-NAR.html
2012,https://doi.org/10.1093/nar/gkr943,articles/2012/1113-NAR.html
2012,https://doi.org/10.1093/nar/gkr998,articles/2012/1114-NAR.html
2012,https://doi.org/10.1093/nar/gkr811,articles/2012/1115-NAR.html
2012,https://doi.org/10.1093/nar/gkr1162,articles/2012/1116-NAR.html
2012,https://doi.org/10.1093/nar/gkr1181,articles/2012/1117-NAR.html
2012,https://doi.org/10.1093/nar/gkr940,articles/2012/1118-NAR.html
2012,https://doi.org/10.1093/nar/gkr879,articles/2012/1119-NAR.html
2012,https://doi.org/10.1093/nar/gkr1150,articles/2012/1120-NAR.html
2012,https://doi.org/10.1093/nar/gkr1129,articles/2012/1121-NAR.html
2012,https://doi.org/10.1093/nar/gkr824,articles/2012/1122-NAR.html
2012,https://doi.org/10.1093/nar/gkr1128,articles/2012/1123-NAR.html
2012,https://doi.org/10.1093/nar/gkr884,articles/2012/1124-NAR.html
2012,https://doi.org/10.1093/nar/gkr1107,articles/2012/1125-NAR.html
2012,https://doi.org/10.1093/nar/gkr1134,articles/2012/1126-NAR.html
2012,https://doi.org/10.1093/nar/gkr1021,articles/2012/1127-NAR.html
2012,https://doi.org/10.1093/nar/gkr1096,articles/2012/1128-NAR.html
2012,https://doi.org/10.1093/nar/gkr825,articles/2012/1129-NAR.html
2012,https://doi.org/10.1093/nar/gkr1130,articles/2012/1130-NAR.html
2012,https://doi.org/10.1093/nar/gkr1049,articles/2012/1131-NAR.html
2012,https://doi.org/10.1093/nar/gkr966,articles/2012/1132-NAR.html
2012,https://doi.org/10.1093/nar/gkr1028,articles/2012/1133-NAR.html
2012,https://doi.org/10.1093/nar/gkr1048,articles/2012/1134-NAR.html
2012,https://doi.org/10.1093/nar/gkr1100,articles/2012/1135-NAR.html
2012,https://doi.org/10.1093/nar/gkr1097,articles/2012/1136-NAR.html
2012,https://doi.org/10.1093/nar/gkr898,articles/2012/1137-NAR.html
2012,https://doi.org/10.1093/nar/gkr859,articles/2012/1138-NAR.html
2012,https://doi.org/10.1093/nar/gkr1105,articles/2012/1139-NAR.html
2012,https://doi.org/10.1093/nar/gkr796,articles/2012/1140-NAR.html
2012,https://doi.org/10.1093/nar/gkr883,articles/2012/1141-NAR.html
2012,https://doi.org/10.1093/nar/gkr942,articles/2012/1142-NAR.html
2012,https://doi.org/10.1093/nar/gkr846,articles/2012/1143-NAR.html
2012,https://doi.org/10.1093/nar/gkr1020,articles/2012/1144-NAR.html
2012,https://doi.org/10.1093/nar/gkr1022,articles/2012/1145-NAR.html
2012,https://doi.org/10.1093/nar/gkr989,articles/2012/1146-NAR.html
2012,https://doi.org/10.1093/nar/gkr990,articles/2012/1147-NAR.html
2012,https://doi.org/10.1093/nar/gkr875,articles/2012/1148-NAR.html
2012,https://doi.org/10.1093/nar/gkr971,articles/2012/1149-NAR.html
2012,https://doi.org/10.1093/nar/gkr945,articles/2012/1150-NAR.html
2012,https://doi.org/10.1093/nar/gkr918,articles/2012/1151-NAR.html
2012,https://doi.org/10.1093/nar/gkr1091,articles/2012/1152-NAR.html
2012,https://doi.org/10.1093/nar/gkr827,articles/2012/1153-NAR.html
2012,https://doi.org/10.1093/nar/gkr853,articles/2012/1154-NAR.html
2012,https://doi.org/10.1093/nar/gkr1029,articles/2012/1155-NAR.html
2012,https://doi.org/10.1093/nar/gkr1030,articles/2012/1156-NAR.html
2012,https://doi.org/10.1093/nar/gkr953,articles/2012/1157-NAR.html
2012,https://doi.org/10.1093/nar/gkr1194,articles/2012/1158-NAR.html
2012,https://doi.org/10.1093/nar/gkr1089,articles/2012/1159-NAR.html
2012,https://doi.org/10.1093/nar/gkr954,articles/2012/1160-NAR.html
2012,https://doi.org/10.1093/nar/gkr1014,articles/2012/1161-NAR.html
2012,https://doi.org/10.1093/nar/gkr1126,articles/2012/1162-NAR.html
2012,https://doi.org/10.1093/nar/gkr1023,articles/2012/1163-NAR.html
2012,https://doi.org/10.1093/nar/gkr874,articles/2012/1164-NAR.html
2012,https://doi.org/10.1093/nar/gkr852,articles/2012/1165-NAR.html
2012,https://doi.org/10.1093/nar/gkr799,articles/2012/1166-NAR.html
2012,https://doi.org/10.1093/nar/gkr1046,articles/2012/1167-NAR.html
2012,https://doi.org/10.1093/nar/gkr1127,articles/2012/1168-NAR.html
2012,https://doi.org/10.1093/nar/gkr1208,articles/2012/1169-NAR.html
2012,https://doi.org/10.1093/nar/gkr1170,articles/2012/1170-NAR.html
2012,https://doi.org/10.1093/nar/gkr916,articles/2012/1171-NAR.html
2012,https://doi.org/10.1093/nar/gkr1062,articles/2012/1172-NAR.html
2012,https://doi.org/10.1093/nar/gkr929,articles/2012/1173-NAR.html
2012,https://doi.org/10.1093/nar/gkr997,articles/2012/1174-NAR.html
2012,https://doi.org/10.1093/nar/gkr1088,articles/2012/1175-NAR.html
2012,https://doi.org/10.1093/nar/gkr845,articles/2012/1176-NAR.html
2012,https://doi.org/10.1093/nar/gkr930,articles/2012/1177-NAR.html
2012,https://doi.org/10.1093/nar/gkr967,articles/2012/1178-NAR.html
2012,https://doi.org/10.1093/nar/gkr1050,articles/2012/1179-NAR.html
2012,https://doi.org/10.1093/nar/gkr1011,articles/2012/1180-NAR.html
2012,https://doi.org/10.1093/nar/gkr974,articles/2012/1181-NAR.html
2012,https://doi.org/10.1093/nar/gkr1061,articles/2012/1182-NAR.html
2012,https://doi.org/10.1093/nar/gkr873,articles/2012/1183-NAR.html
2012,https://doi.org/10.1093/nar/gkr986,articles/2012/1184-NAR.html
2012,https://doi.org/10.1093/nar/gkr957,articles/2012/1185-NAR.html
2012,https://doi.org/10.1093/nar/gkr1012,articles/2012/1186-NAR.html
2012,https://doi.org/10.1093/nar/gkr1055,articles/2012/1187-NAR.html
2012,https://doi.org/10.1093/nar/gkr1188,articles/2012/1188-NAR.html
2012,https://doi.org/10.1093/nar/gkr917,articles/2012/1189-NAR.html
2012,https://doi.org/10.1093/nar/gkr996,articles/2012/1190-NAR.html
2012,https://doi.org/10.1093/nar/gkr972,articles/2012/1191-NAR.html
2012,https://doi.org/10.1093/nar/gkr881,articles/2012/1192-NAR.html
2012,https://doi.org/10.1093/nar/gkr959,articles/2012/1193-NAR.html
2012,https://doi.org/10.1093/nar/gkr936,articles/2012/1194-NAR.html
2012,https://doi.org/10.1093/nar/gkr1183,articles/2012/1195-NAR.html
2012,https://doi.org/10.1093/nar/gkr952,articles/2012/1196-NAR.html
2012,https://doi.org/10.1093/nar/gkr1051,articles/2012/1197-NAR.html
2012,https://doi.org/10.1093/nar/gkr1160,articles/2012/1198-NAR.html
2012,https://doi.org/10.1093/nar/gkr992,articles/2012/1199-NAR.html
2011,https://doi.org/10.1093/nar/gkq1330,articles/2011/1200-NAR.html
2011,https://doi.org/10.1093/nar/gkq1331,articles/2011/1201-NAR.html
